	run	F1	Acc	P@1	Acc@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[1]	0	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	1	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	2	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	3	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	4	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	5	0.8602	0.8511	0.8511	0.8511	0.9467	0.8035	0.9255	0.1489	0.0372	
SIMSBM_[1]	6	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	7	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
SIMSBM_[1]	8	0.8602	0.8511	0.8511	0.8511	0.9467	0.8035	0.9255	0.1489	0.0372	
SIMSBM_[1]	9	0.8602	0.8511	0.8511	0.8511	0.9469	0.8048	0.9255	0.1489	0.0372	
