	run	F1	Acc	P@1	Acc@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[2]	0	0.8119	0.7872	0.7872	0.7872	0.9475	0.8400	0.8901	0.2340	0.0585	
SIMSBM_[2]	1	0.7963	0.7872	0.7872	0.7872	0.9449	0.8366	0.8901	0.2340	0.0585	
SIMSBM_[2]	2	0.8113	0.7872	0.7872	0.7872	0.9493	0.8475	0.8901	0.2340	0.0585	
SIMSBM_[2]	3	0.8113	0.7872	0.7872	0.7872	0.9479	0.8414	0.8901	0.2340	0.0585	
SIMSBM_[2]	4	0.7963	0.7872	0.7872	0.7872	0.9452	0.8340	0.8901	0.2340	0.0585	
SIMSBM_[2]	5	0.8039	0.7872	0.7872	0.7872	0.9476	0.8423	0.8901	0.2340	0.0585	
SIMSBM_[2]	6	0.8081	0.7872	0.7872	0.7872	0.9478	0.8421	0.8901	0.2340	0.0585	
SIMSBM_[2]	7	0.8119	0.7872	0.7872	0.7872	0.9501	0.8524	0.8901	0.2340	0.0585	
SIMSBM_[2]	8	0.8119	0.7872	0.7872	0.7872	0.9478	0.8401	0.8901	0.2340	0.0585	
SIMSBM_[2]	9	0.8119	0.7872	0.7872	0.7872	0.9478	0.8466	0.8901	0.2340	0.0585	
