	run	F1	Acc	P@1	Acc@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[2]	0	0.8077	0.7872	0.7872	0.7872	0.9498	0.8481	0.8901	0.2340	0.0585	
SIMSBM_[2]	1	0.8077	0.7872	0.7872	0.7872	0.9473	0.8405	0.8901	0.2340	0.0585	
SIMSBM_[2]	2	0.8200	0.7872	0.7872	0.7872	0.9490	0.8467	0.8901	0.2340	0.0585	
SIMSBM_[2]	3	0.8200	0.7872	0.7872	0.7872	0.9513	0.8566	0.8901	0.2340	0.0585	
SIMSBM_[2]	4	0.8119	0.7872	0.7872	0.7872	0.9501	0.8532	0.8901	0.2340	0.0585	
SIMSBM_[2]	5	0.8200	0.7872	0.7872	0.7872	0.9507	0.8474	0.8901	0.2340	0.0585	
SIMSBM_[2]	6	0.8119	0.7872	0.7872	0.7872	0.9511	0.8563	0.8901	0.2340	0.0585	
SIMSBM_[2]	7	0.8039	0.7872	0.7872	0.7872	0.9479	0.8447	0.8901	0.2340	0.0585	
SIMSBM_[2]	8	0.8119	0.7872	0.7872	0.7872	0.9493	0.8495	0.8901	0.2340	0.0585	
SIMSBM_[2]	9	0.8000	0.7872	0.7872	0.7872	0.9487	0.8438	0.8901	0.2340	0.0585	
