	run	F1	Acc	P@1	Acc@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[1]	0	0.7965	0.7872	0.7872	0.7872	0.9496	0.8374	0.8936	0.2128	0.0532	
SIMSBM_[1]	1	0.7963	0.7872	0.7872	0.7872	0.9428	0.8142	0.8936	0.2128	0.0532	
SIMSBM_[1]	2	0.7963	0.7872	0.7872	0.7872	0.9434	0.8160	0.8936	0.2128	0.0532	
SIMSBM_[1]	3	0.7963	0.7872	0.7872	0.7872	0.9467	0.8337	0.8936	0.2128	0.0532	
SIMSBM_[1]	4	0.7963	0.7872	0.7872	0.7872	0.9428	0.8142	0.8936	0.2128	0.0532	
SIMSBM_[1]	5	0.7963	0.7872	0.7872	0.7872	0.9478	0.8346	0.8936	0.2128	0.0532	
SIMSBM_[1]	6	0.7963	0.7872	0.7872	0.7872	0.9473	0.8317	0.8936	0.2128	0.0532	
SIMSBM_[1]	7	0.7963	0.7872	0.7872	0.7872	0.9469	0.8345	0.8936	0.2128	0.0532	
SIMSBM_[1]	8	0.7963	0.7872	0.7872	0.7872	0.9469	0.8345	0.8936	0.2128	0.0532	
SIMSBM_[1]	9	0.7963	0.7872	0.7872	0.7872	0.9469	0.8345	0.8936	0.2128	0.0532	
