	run	F1	Acc	P@1	Acc@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[2]	0	0.8200	0.7872	0.7872	0.7872	0.9481	0.8435	0.8901	0.2340	0.0585	
SIMSBM_[2]	1	0.8119	0.7872	0.7872	0.7872	0.9505	0.8530	0.8901	0.2340	0.0585	
SIMSBM_[2]	2	0.8200	0.7872	0.7872	0.7872	0.9496	0.8477	0.8901	0.2340	0.0585	
SIMSBM_[2]	3	0.8200	0.7872	0.7872	0.7872	0.9511	0.8561	0.8901	0.2340	0.0585	
SIMSBM_[2]	4	0.8200	0.7872	0.7872	0.7872	0.9498	0.8504	0.8901	0.2340	0.0585	
SIMSBM_[2]	5	0.8039	0.7872	0.7872	0.7872	0.9473	0.8450	0.8901	0.2340	0.0585	
SIMSBM_[2]	6	0.8200	0.7872	0.7872	0.7872	0.9488	0.8440	0.8901	0.2340	0.0585	
SIMSBM_[2]	7	0.8119	0.7872	0.7872	0.7872	0.9469	0.8364	0.8901	0.2340	0.0585	
SIMSBM_[2]	8	0.8039	0.7872	0.7872	0.7872	0.9487	0.8518	0.8901	0.2340	0.0585	
SIMSBM_[2]	9	0.8119	0.7872	0.7872	0.7872	0.9496	0.8486	0.8901	0.2340	0.0585	
